"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_aliased_database_clusters","Test that an application can connect to different clusters of the same database."
"passed","Wed Jun 12 01:40:28 UTC 2024","Wed Jun 12 01:40:33 UTC 2024","4669","tests.integration","test_trust","","","","test_enable_rbac","Enables RBAC from inside test runner's environment.

    Assert on permission enforcement being active.
    "
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_no_read_only_endpoint_in_standalone_cluster","Test that there is no read-only endpoint in a standalone cluster."
"passed","Wed Jun 12 01:42:20 UTC 2024","Wed Jun 12 01:42:29 UTC 2024","9231","tests.integration","test_tls","","","","test_build_and_deploy","Build and deploy three units of PostgreSQL."
"skipped","Wed Jun 12 01:41:56 UTC 2024","Wed Jun 12 01:41:56 UTC 2024","0","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"passed","Wed Jun 12 01:41:36 UTC 2024","Wed Jun 12 01:52:04 UTC 2024","628401","tests.integration","test_config","","","","test_config_parameters","Build and deploy one unit of PostgreSQL and then test config with wrong parameters."
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_database_clusters","Test that an application can connect to different clusters of the same database."
"skipped","Wed Jun 12 01:51:15 UTC 2024","Wed Jun 12 01:51:15 UTC 2024","0","tests.integration.ha_tests","test_upgrade","","","","test_fail_and_rollback",""
"passed","Wed Jun 12 02:13:37 UTC 2024","Wed Jun 12 02:19:38 UTC 2024","361246","tests.integration","test_charm","","","","test_redeploy_charm_same_model_after_forcing_removal","Redeploy the charm in the same model to test that it works after a forceful removal."
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"passed","Wed Jun 12 01:46:04 UTC 2024","Wed Jun 12 01:46:04 UTC 2024","63","tests.integration","test_charm","","","","test_exporter_is_up[2]",""
"broken","Wed Jun 12 01:41:54 UTC 2024","Wed Jun 12 01:41:56 UTC 2024","2143","tests.integration","test_backups","","","","test_backup_and_restore","Build and deploy two units of PostgreSQL and then test the backup and restore actions."
"passed","Wed Jun 12 02:04:17 UTC 2024","Wed Jun 12 02:05:14 UTC 2024","57030","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"failed","Wed Jun 12 01:53:13 UTC 2024","Wed Jun 12 01:54:47 UTC 2024","94694","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"skipped","Wed Jun 12 02:14:05 UTC 2024","Wed Jun 12 02:14:05 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_async_replication","Test async replication between two PostgreSQL clusters."
"passed","Wed Jun 12 01:46:04 UTC 2024","Wed Jun 12 01:46:04 UTC 2024","29","tests.integration","test_charm","","","","test_database_is_up[1]",""
"failed","Wed Jun 12 01:46:34 UTC 2024","Wed Jun 12 01:47:31 UTC 2024","56084","tests.integration","test_charm","","","","test_postgresql_parameters_change","Test that's possible to change PostgreSQL parameters."
"passed","Wed Jun 12 02:07:29 UTC 2024","Wed Jun 12 02:07:48 UTC 2024","19276","tests.integration","test_charm","","","","test_automatic_failover_after_leader_issue","Tests that an automatic failover is triggered after an issue happens in the leader."
"skipped","Wed Jun 12 01:51:15 UTC 2024","Wed Jun 12 01:51:15 UTC 2024","0","tests.integration.ha_tests","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Wed Jun 12 01:49:40 UTC 2024","Wed Jun 12 01:50:28 UTC 2024","47509","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[postgres]",""
"skipped","Wed Jun 12 01:40:37 UTC 2024","Wed Jun 12 01:40:37 UTC 2024","0","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Wed Jun 12 02:08:11 UTC 2024","Wed Jun 12 02:13:37 UTC 2024","325746","tests.integration","test_charm","","","","test_redeploy_charm_same_model","Redeploy the charm in the same model to test that it works."
"passed","Wed Jun 12 01:46:57 UTC 2024","Wed Jun 12 01:48:57 UTC 2024","120424","tests.integration.ha_tests","test_replication","","","","test_reelection","Kill primary unit, check reelection."
"passed","Wed Jun 12 01:46:16 UTC 2024","Wed Jun 12 01:46:31 UTC 2024","15138","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"broken","Wed Jun 12 01:39:59 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","26712","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"skipped","Wed Jun 12 01:51:15 UTC 2024","Wed Jun 12 01:51:15 UTC 2024","0","tests.integration.ha_tests","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Wed Jun 12 01:40:42 UTC 2024","Wed Jun 12 01:46:04 UTC 2024","321586","tests.integration","test_charm","","","","test_build_and_deploy","Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    "
"passed","Wed Jun 12 01:46:04 UTC 2024","Wed Jun 12 01:46:04 UTC 2024","34","tests.integration","test_charm","","","","test_labels_consistency_across_pods[2]",""
"broken","Wed Jun 12 01:42:29 UTC 2024","Wed Jun 12 01:42:30 UTC 2024","784","tests.integration","test_tls","","","","test_mattermost_db","Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    "
"passed","Wed Jun 12 01:54:07 UTC 2024","Wed Jun 12 02:01:13 UTC 2024","425953","tests.integration","test_charm","","","","test_scale_down_and_up","Test data is replicated to new units after a scale up."
"passed","Wed Jun 12 01:45:40 UTC 2024","Wed Jun 12 01:48:00 UTC 2024","139372","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[postgres]",""
"skipped","Wed Jun 12 02:14:05 UTC 2024","Wed Jun 12 02:14:05 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_promote_standby","Test promoting the standby cluster."
"skipped","Wed Jun 12 01:45:32 UTC 2024","Wed Jun 12 01:45:32 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/usr/bin/patroni]",""
"skipped","Wed Jun 12 01:40:37 UTC 2024","Wed Jun 12 01:40:37 UTC 2024","0","tests.integration","test_password_rotation","","","","test_password_from_secret_same_as_cli","Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    "
"passed","Wed Jun 12 02:01:33 UTC 2024","Wed Jun 12 02:07:29 UTC 2024","356342","tests.integration","test_charm","","","","test_persist_data_through_failure","Test data persists through a failure."
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_discourse",""
"skipped","Wed Jun 12 02:14:05 UTC 2024","Wed Jun 12 02:14:05 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_reestablish_relation","Test that the relation can be broken and re-established."
"skipped","Wed Jun 12 01:41:56 UTC 2024","Wed Jun 12 01:41:56 UTC 2024","0","tests.integration","test_backups","","","","test_delete_pod",""
"passed","Wed Jun 12 01:40:19 UTC 2024","Wed Jun 12 01:45:32 UTC 2024","313341","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"broken","Wed Jun 12 01:42:18 UTC 2024","Wed Jun 12 01:48:27 UTC 2024","368880","tests.integration","test_db","","","","test_finos_waltz_db","Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    "
"skipped","Wed Jun 12 01:45:32 UTC 2024","Wed Jun 12 01:45:32 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[postgres]",""
"passed","Wed Jun 12 02:07:48 UTC 2024","Wed Jun 12 02:08:11 UTC 2024","23088","tests.integration","test_charm","","","","test_application_removal",""
"failed","Wed Jun 12 02:02:43 UTC 2024","Wed Jun 12 02:04:02 UTC 2024","79085","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"broken","Wed Jun 12 01:40:29 UTC 2024","Wed Jun 12 01:40:30 UTC 2024","622","tests.integration","test_db_admin","","","","test_discourse_from_discourse_charmers",""
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_indico_datatabase","Tests deploying and relating to the Indico charm."
"skipped","Wed Jun 12 01:40:28 UTC 2024","Wed Jun 12 01:40:28 UTC 2024","0","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Wed Jun 12 01:48:01 UTC 2024","Wed Jun 12 01:49:39 UTC 2024","98340","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/usr/bin/patroni]",""
"passed","Wed Jun 12 02:19:38 UTC 2024","Wed Jun 12 02:22:26 UTC 2024","168022","tests.integration","test_charm","","","","test_storage_with_more_restrictive_permissions","Test that the charm can be deployed with a storage with more restrictive permissions."
"skipped","Wed Jun 12 01:40:26 UTC 2024","Wed Jun 12 01:40:26 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_read_only_endpoint_in_scaled_up_cluster","Test that there is read-only endpoint in a scaled up cluster."
