"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","827033","test_deploy_async_replication_setup","tests.integration.ha_tests","Tue Jul 23 01:42:01 UTC 2024","passed","Tue Jul 23 01:55:48 UTC 2024","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","837296","test_build_and_deploy","tests.integration.ha_tests","Tue Jul 23 01:41:53 UTC 2024","passed","Tue Jul 23 01:55:50 UTC 2024","","test_self_healing","",""
"","0","test_discourse","tests.integration.new_relations","Tue Jul 23 02:10:50 UTC 2024","skipped","Tue Jul 23 02:10:50 UTC 2024","","test_new_relations","",""
"Test data persists through a graceful restart.","19372","test_persist_data_through_graceful_restart","tests.integration","Tue Jul 23 02:07:50 UTC 2024","passed","Tue Jul 23 02:08:10 UTC 2024","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Tue Jul 23 02:13:18 UTC 2024","skipped","Tue Jul 23 02:13:18 UTC 2024","","test_backups","",""
"Test password rotation action.","261692","test_password_rotation","tests.integration","Tue Jul 23 01:53:22 UTC 2024","passed","Tue Jul 23 01:57:44 UTC 2024","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","38893","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Tue Jul 23 02:04:14 UTC 2024","passed","Tue Jul 23 02:04:53 UTC 2024","","test_self_healing","",""
"","59","test_exporter_is_up[2]","tests.integration","Tue Jul 23 01:53:05 UTC 2024","passed","Tue Jul 23 01:53:05 UTC 2024","","test_charm","",""
"","53","test_exporter_is_up[0]","tests.integration","Tue Jul 23 01:53:05 UTC 2024","passed","Tue Jul 23 01:53:05 UTC 2024","","test_charm","",""
"Test that the admin role gives access to all the databases.","82098","test_admin_role","tests.integration.new_relations","Tue Jul 23 02:07:09 UTC 2024","passed","Tue Jul 23 02:08:32 UTC 2024","","test_new_relations","",""
"Build and deploy three unit of PostgreSQL.","828808","test_build_and_deploy","tests.integration.ha_tests","Tue Jul 23 01:40:31 UTC 2024","passed","Tue Jul 23 01:54:20 UTC 2024","","test_replication","",""
"Test superuser actions and the request for more permissions.","748","test_user_with_extra_roles","tests.integration.new_relations","Tue Jul 23 01:57:07 UTC 2024","passed","Tue Jul 23 01:57:08 UTC 2024","","test_new_relations","",""
"Test that's possible to change PostgreSQL parameters.","56475","test_postgresql_parameters_change","tests.integration","Tue Jul 23 01:53:11 UTC 2024","passed","Tue Jul 23 01:54:08 UTC 2024","","test_charm","",""
"Test that async replication fails back correctly.","184082","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Tue Jul 23 02:15:13 UTC 2024","passed","Tue Jul 23 02:18:17 UTC 2024","","test_async_replication","",""
"","89844","test_freeze_db_process[postgres]","tests.integration.ha_tests","Tue Jul 23 01:59:11 UTC 2024","passed","Tue Jul 23 02:00:41 UTC 2024","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","37550","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Tue Jul 23 01:58:05 UTC 2024","passed","Tue Jul 23 01:58:43 UTC 2024","","test_new_relations","",""
