"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that writes in one cluster are not replicated to another cluster.","782303","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Fri Jul 26 01:54:07 UTC 2024","passed","Fri Jul 26 02:07:09 UTC 2024","","test_replication","",""
"Test that an application can connect to different clusters of the same database.","40027","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Fri Jul 26 01:52:14 UTC 2024","passed","Fri Jul 26 01:52:54 UTC 2024","","test_new_relations","",""
"","32","test_database_is_up[2]","tests.integration","Fri Jul 26 01:47:19 UTC 2024","passed","Fri Jul 26 01:47:19 UTC 2024","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","845644","test_plugins","tests.integration","Fri Jul 26 01:37:09 UTC 2024","passed","Fri Jul 26 01:51:15 UTC 2024","","test_plugins","",""
"Test async replication between two PostgreSQL clusters.","251631","test_async_replication","tests.integration.ha_tests","Fri Jul 26 01:50:38 UTC 2024","passed","Fri Jul 26 01:54:49 UTC 2024","","test_async_replication","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","590440","test_trust_blocked_deployment","tests.integration","Fri Jul 26 01:38:44 UTC 2024","passed","Fri Jul 26 01:48:34 UTC 2024","","test_trust","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","54929","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Fri Jul 26 02:06:10 UTC 2024","passed","Fri Jul 26 02:07:05 UTC 2024","","test_self_healing","",""
"Tests deploying and relating to the Indico charm.","0","test_indico_datatabase","tests.integration.new_relations","Fri Jul 26 02:04:31 UTC 2024","skipped","Fri Jul 26 02:04:31 UTC 2024","","test_new_relations","",""
"","25","test_database_is_up[1]","tests.integration","Fri Jul 26 01:47:19 UTC 2024","passed","Fri Jul 26 01:47:19 UTC 2024","","test_charm","",""
"Test data persists through a graceful restart.","19304","test_persist_data_through_graceful_restart","tests.integration","Fri Jul 26 02:00:14 UTC 2024","passed","Fri Jul 26 02:00:33 UTC 2024","","test_charm","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    ","0","test_finos_waltz_db","tests.integration","Fri Jul 26 01:36:47 UTC 2024","skipped","Fri Jul 26 01:36:47 UTC 2024","","test_db","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","602377","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","Fri Jul 26 02:22:11 UTC 2024","passed","Fri Jul 26 02:32:14 UTC 2024","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","632511","test_build_and_deploy","tests.integration.ha_tests","Fri Jul 26 01:36:03 UTC 2024","passed","Fri Jul 26 01:46:35 UTC 2024","","test_self_healing","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","627446","test_build_and_deploy","tests.integration","Fri Jul 26 01:36:51 UTC 2024","passed","Fri Jul 26 01:47:18 UTC 2024","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Fri Jul 26 01:36:23 UTC 2024","skipped","Fri Jul 26 01:36:23 UTC 2024","","test_upgrade_from_stable","",""
"Test that user can't connect with empty password.","2056","test_db_connection_with_empty_password","tests.integration","Fri Jul 26 01:54:57 UTC 2024","passed","Fri Jul 26 01:54:59 UTC 2024","","test_password_rotation","",""
"","68","test_labels_consistency_across_pods[0]","tests.integration","Fri Jul 26 01:47:19 UTC 2024","passed","Fri Jul 26 01:47:19 UTC 2024","","test_charm","",""
"","51","test_exporter_is_up[1]","tests.integration","Fri Jul 26 01:47:19 UTC 2024","passed","Fri Jul 26 01:47:19 UTC 2024","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","18236","test_pre_upgrade_check","tests.integration.ha_tests","Fri Jul 26 01:41:38 UTC 2024","passed","Fri Jul 26 01:41:56 UTC 2024","","test_upgrade","",""
"Build and deploy three units of PostgreSQL.","8286","test_build_and_deploy","tests.integration","Fri Jul 26 01:37:03 UTC 2024","passed","Fri Jul 26 01:37:12 UTC 2024","","test_tls","",""
"Write to primary, read data from secondaries (check consistency).","21584","test_consistency","tests.integration.ha_tests","Fri Jul 26 01:53:44 UTC 2024","passed","Fri Jul 26 01:54:06 UTC 2024","","test_replication","",""
"Test that there is no read-only endpoint in a standalone cluster.","107709","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Fri Jul 26 01:53:23 UTC 2024","passed","Fri Jul 26 01:55:11 UTC 2024","","test_new_relations","",""
"Test that an application can connect to different clusters of the same database.","35870","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Fri Jul 26 01:51:38 UTC 2024","passed","Fri Jul 26 01:52:14 UTC 2024","","test_new_relations","",""
"","0","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","Fri Jul 26 01:49:56 UTC 2024","skipped","Fri Jul 26 01:49:56 UTC 2024","","test_self_healing","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","0","test_mattermost_db","tests.integration","Fri Jul 26 01:37:12 UTC 2024","skipped","Fri Jul 26 01:37:12 UTC 2024","","test_tls","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","88131","test_deploy_without_trust","tests.integration","Fri Jul 26 01:37:16 UTC 2024","passed","Fri Jul 26 01:38:44 UTC 2024","","test_trust","",""
"","0","test_discourse","tests.integration.new_relations","Fri Jul 26 02:04:31 UTC 2024","skipped","Fri Jul 26 02:04:31 UTC 2024","","test_new_relations","",""
"","27","test_labels_consistency_across_pods[1]","tests.integration","Fri Jul 26 01:47:19 UTC 2024","passed","Fri Jul 26 01:47:19 UTC 2024","","test_charm","",""
"Build the charm and deploy it.","792781","test_deploy_active","tests.integration","Fri Jul 26 01:36:57 UTC 2024","passed","Fri Jul 26 01:50:10 UTC 2024","","test_password_rotation","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","1918621","test_backup_gcp","tests.integration","Fri Jul 26 01:36:43 UTC 2024","broken","Fri Jul 26 02:08:42 UTC 2024","","test_backups","",""
"","1312003","test_upgrade_from_edge","tests.integration.ha_tests","Fri Jul 26 01:41:56 UTC 2024","broken","Fri Jul 26 02:03:48 UTC 2024","","test_upgrade","",""
"","140074","test_invalid_extra_user_roles","tests.integration.new_relations","Fri Jul 26 02:02:11 UTC 2024","passed","Fri Jul 26 02:04:31 UTC 2024","","test_new_relations","",""
"Scale the database to zero units and scale up again.","1656258","test_scaling_to_zero","tests.integration.ha_tests","Fri Jul 26 01:36:14 UTC 2024","passed","Fri Jul 26 02:03:50 UTC 2024","","test_self_healing","",""
"Test basic functionality of database relation interface.","847915","test_database_relation_with_charm_libraries","tests.integration.new_relations","Fri Jul 26 01:36:34 UTC 2024","passed","Fri Jul 26 01:50:42 UTC 2024","","test_new_relations","",""
"","97800","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","Fri Jul 26 01:51:27 UTC 2024","passed","Fri Jul 26 01:53:05 UTC 2024","","test_self_healing","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","29780","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Fri Jul 26 02:01:18 UTC 2024","passed","Fri Jul 26 02:01:48 UTC 2024","","test_self_healing","",""
"","154252","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","Fri Jul 26 01:47:43 UTC 2024","passed","Fri Jul 26 01:50:17 UTC 2024","","test_relations","",""
